Team,tm1,tm2,Picks Recorded,Win Rate
BUZZ,JACKY,MAISIE,31,0.838709677
CHESTER,STU,SURGE,31,0.564516129
COLT,NITA,SHELLY,31,0.338709677
FRANK,GRIFF,NITA,31,0.774193548
DYNAMIKE,NITA,SHELLY,31,0.677419355
AMBER,STU,SURGE,31,0.419354839
EL PRIMO,GALE,RICO,31,0.709677419
COLETTE,MAISIE,TARA,31,0.629032258
FRANK,MAISIE,MAX,31,0.612903226
GALE,JUJU,SURGE,31,0.612903226
COLT,GRIFF,NITA,31,0.516129032
BIBI,NITA,SANDY,31,0.677419355
CHESTER,RICO,SURGE,31,0.467741935
AMBER,SURGE,TARA,31,0.564516129
BUZZ,MORTIS,TARA,31,0.548387097
ASH,SANDY,SURGE,31,0.612903226
GRIFF,JACKY,SURGE,31,0.548387097
JACKY,SANDY,SPIKE,31,0.758064516
BIBI,BUZZ,SPIKE,31,0.548387097
DARRYL,SPIKE,SURGE,31,0.451612903
JACKY,MAISIE,SPIKE,31,0.741935484
RICO,SHELLY,SPIKE,31,0.64516129
ASH,GALE,MAISIE,31,0.580645161
BUZZ,CARL,COLT,31,0.370967742
COLT,GALE,KENJI,31,0.306451613
GALE,ROSA,TARA,31,0.612903226
BIBI,GALE,SHELLY,31,0.322580645
BUZZ,MORTIS,STU,31,0.516129032
RICO,SANDY,STU,31,0.64516129
DYNAMIKE,GALE,SHELLY,30,0.383333333
BUZZ,SPIKE,TARA,30,0.566666667
GALE,MAISIE,ROSA,30,0.5
MORTIS,NITA,SHELLY,30,0.333333333
CHESTER,MAISIE,TARA,30,0.65
FRANK,JACKY,NITA,30,0.733333333
COLT,SPIKE,STU,30,0.383333333
BIBI,COLT,GALE,30,0.65
COLT,JACKY,MORTIS,30,0.5
COLETTE,MAISIE,SANDY,30,0.55
COLT,MORTIS,STU,30,0.466666667
FRANK,RICO,STU,30,0.4
BIBI,FRANK,NITA,30,0.533333333
COLT,FRANK,SPIKE,30,0.633333333
EL PRIMO,FRANK,SURGE,30,0.566666667
JACKY,JESSIE,SURGE,30,0.566666667
BIBI,COLETTE,TARA,30,0.6
BUZZ,CHESTER,SURGE,30,0.616666667
COLT,NITA,SANDY,30,0.533333333
BUZZ,MAX,NITA,30,0.6
GALE,JESSIE,MAISIE,30,0.733333333
MAISIE,SHELLY,STU,30,0.55
BUZZ,COLT,JACKY,30,0.75
MAISIE,RICO,SHELLY,30,0.716666667
BUZZ,FRANK,STU,30,0.766666667
BUZZ,JESSIE,SURGE,30,0.5
COLT,GALE,SHELLY,30,0.483333333
LOU,SURGE,TARA,30,0.583333333
COLETTE,JACKY,JESSIE,30,0.55
COLT,GALE,MAX,30,0.3
FRANK,MAISIE,TARA,30,0.4
EL PRIMO,NITA,STU,30,0.333333333
DYNAMIKE,RICO,SURGE,30,0.483333333
SHELLY,SPIKE,SURGE,30,0.55
MAISIE,RICO,SANDY,30,0.5
CHESTER,SURGE,TARA,30,0.733333333
COLETTE,COLT,NITA,30,0.433333333
CORDELIUS,GALE,SPIKE,30,0.583333333
BIBI,BUZZ,CORDELIUS,30,0.7
NITA,ROSA,TARA,30,0.716666667
COLETTE,JACKY,TARA,30,0.8
NITA,ROSA,SURGE,30,0.733333333
BUZZ,MORTIS,RICO,29,0.74137931
EL PRIMO,MAISIE,STU,29,0.689655172
FRANK,GALE,STU,29,0.586206897
GALE,OTIS,SURGE,29,0.362068966
BUZZ,LOU,SPIKE,29,0.551724138
BUZZ,EMZ,NITA,29,0.862068966
EDGAR,GALE,SURGE,29,0.293103448
FRANK,SPIKE,TARA,29,0.586206897
MAISIE,ROSA,TARA,29,0.655172414
GALE,GROM,STU,29,0.482758621
CLANCY,JESSIE,SURGE,29,0.310344828
GRIFF,NITA,SPIKE,29,0.724137931
NITA,RICO,SANDY,29,0.517241379
GALE,LOU,SURGE,29,0.413793103
ROSA,SANDY,SURGE,29,0.689655172
ASH,NITA,SURGE,29,0.517241379
BUSTER,STU,SURGE,29,0.603448276
COLETTE,GRIFF,SURGE,29,0.448275862
COLETTE,STU,SURGE,29,0.482758621
BUZZ,CHESTER,GALE,29,0.603448276
GALE,MORTIS,SHELLY,29,0.482758621
EMZ,NITA,SURGE,29,0.603448276
BUZZ,DYNAMIKE,GALE,29,0.568965517
GALE,KENJI,SURGE,29,0.655172414
EL PRIMO,MAISIE,RICO,29,0.413793103
BUSTER,GALE,MAISIE,29,0.568965517
BIBI,GRIFF,TARA,29,0.793103448
CHESTER,STU,TARA,29,0.655172414
BIBI,SANDY,TARA,29,0.586206897
LOU,NITA,STU,29,0.724137931
JESSIE,NITA,RICO,29,0.655172414
FRANK,STU,TARA,29,0.689655172
ASH,GALE,NITA,29,0.568965517
FRANK,RICO,SHELLY,29,0.448275862
COLT,JACKY,NITA,29,0.620689655
BIBI,MAISIE,SANDY,29,0.482758621
COLT,CORDELIUS,SURGE,29,0.517241379
BIBI,JACKY,MAISIE,29,0.620689655
COLETTE,MAX,SURGE,29,0.482758621
ASH,STU,SURGE,29,0.5
MAISIE,OTIS,TARA,29,0.844827586
BIBI,COLETTE,SPIKE,29,0.327586207
EDGAR,SURGE,TARA,28,0.714285714
BIBI,DYNAMIKE,NITA,28,0.607142857
KENJI,MORTIS,SURGE,28,0.392857143
MAISIE,NITA,SQUEAK,28,0.535714286
COLT,SHELLY,TARA,28,0.339285714
COLETTE,GALE,MAISIE,28,0.553571429
BIBI,JACKY,STU,28,0.553571429
GRIFF,NITA,TARA,28,0.678571429
GALE,OTIS,RICO,28,0.535714286
BUZZ,MAISIE,SHELLY,28,0.5
BIBI,COLT,STU,28,0.392857143
COLT,MAISIE,RICO,28,0.642857143
BIBI,EL PRIMO,MAISIE,28,0.5
CORDELIUS,MAISIE,TARA,28,0.607142857
COLT,FRANK,MAISIE,28,0.75
NITA,SANDY,TARA,28,0.535714286
COLETTE,EL PRIMO,NITA,28,0.428571429
BIBI,EL PRIMO,NITA,28,0.517857143
FRANK,GRIFF,STU,28,0.464285714
