Team,tm1,tm2,Picks Recorded,Win Rate
BROCK,LEON,SURGE,34,0.6764705882352942
GUS,MAX,TARA,34,0.5882352941176471
BROCK,LEON,STU,34,0.5882352941176471
LEON,SPIKE,SURGE,34,0.5588235294117647
FANG,JESSIE,SURGE,34,0.47058823529411764
CROW,GUS,TARA,34,0.5882352941176471
JESSIE,PIPER,TARA,34,0.5882352941176471
GENE,JESSIE,SURGE,34,0.6764705882352942
POCO,RICO,SURGE,34,0.7058823529411765
CROW,GENE,RICO,34,0.6176470588235294
COLT,FANG,LEON,34,0.4117647058823529
CROW,GENE,PIPER,34,0.4117647058823529
LEON,STU,TARA,34,0.4411764705882353
CHESTER,GUS,STU,34,0.7058823529411765
GUS,MORTIS,SURGE,34,0.5
LEON,PEARL,PIPER,34,0.5294117647058824
GENE,MORTIS,PIPER,34,0.4411764705882353
MAISIE,PIPER,RICO,33,0.5151515151515151
PENNY,SURGE,TARA,33,0.7575757575757576
BELLE,PENNY,STU,33,0.6060606060606061
CROW,LEON,SPIKE,33,0.42424242424242425
MAISIE,RICO,SURGE,33,0.45454545454545453
COLT,PIPER,SANDY,33,0.42424242424242425
COLT,GUS,PENNY,33,0.5757575757575758
PENNY,PIPER,SPIKE,33,0.5151515151515151
BYRON,CARL,GENE,33,0.42424242424242425
FANG,GALE,LEON,33,0.36363636363636365
BYRON,GUS,PIPER,33,0.42424242424242425
COLT,SANDY,SURGE,33,0.42424242424242425
CHESTER,LEON,PIPER,33,0.6060606060606061
JESSIE,PIPER,SPIKE,33,0.42424242424242425
BELLE,LEON,TARA,33,0.696969696969697
GENE,MAX,RICO,33,0.5151515151515151
COLT,RICO,SANDY,33,0.45454545454545453
PENNY,RICO,STU,33,0.45454545454545453
GUS,MOE,TARA,33,0.5454545454545454
BROCK,GENE,SURGE,33,0.42424242424242425
GUS,SANDY,TARA,33,0.7272727272727273
COLT,CROW,FANG,33,0.42424242424242425
GALE,GUS,RICO,33,0.6060606060606061
COLT,RICO,SPIKE,33,0.3333333333333333
COLT,GENE,TARA,33,0.48484848484848486
COLT,PIPER,SPIKE,33,0.48484848484848486
GALE,GENE,STU,33,0.3333333333333333
COLT,FANG,MORTIS,33,0.45454545454545453
ANGELO,RICO,STU,33,0.6666666666666666
CROW,FANG,GUS,32,0.5
EMZ,PIPER,SURGE,32,0.375
BO,STU,SURGE,32,0.4375
GENE,LEON,MAX,32,0.34375
COLT,LEON,SANDY,32,0.59375
GUS,SANDY,SURGE,32,0.5625
GENE,SANDY,TARA,32,0.5625
COLT,FANG,RICO,32,0.53125
BYRON,CHESTER,SURGE,32,0.3125
GUS,PEARL,STU,32,0.6875
BUSTER,GENE,TARA,32,0.5625
BYRON,SANDY,TARA,32,0.625
BROCK,SURGE,TARA,32,0.6875
8-BIT,AMBER,SURGE,32,0.59375
FANG,GALE,PIPER,32,0.46875
GALE,LEON,SURGE,32,0.53125
GUS,SPIKE,TARA,32,0.625
CARL,PIPER,RICO,32,0.59375
CROW,MORTIS,SURGE,32,0.625
MAX,STU,TARA,32,0.59375
8-BIT,MORTIS,RICO,32,0.71875
COLT,DARRYL,PIPER,32,0.34375
COLT,CROW,GUS,32,0.46875
BELLE,GUS,LEON,32,0.53125
COLT,GENE,PIPER,32,0.25
GENE,PENNY,SURGE,31,0.6451612903225806
COLT,GUS,LEON,31,0.6129032258064516
FANG,GENE,TARA,31,0.5483870967741935
BROCK,PIPER,STU,31,0.5806451612903226
CROW,GUS,SANDY,31,0.5161290322580645
BROCK,CROW,SANDY,31,0.4838709677419355
CARL,COLT,PIPER,31,0.5483870967741935
BYRON,MAX,RICO,31,0.6129032258064516
COLT,GALE,GUS,31,0.4838709677419355
BUSTER,GUS,RICO,31,0.6451612903225806
FANG,MAX,STU,31,0.4838709677419355
AMBER,GENE,GUS,31,0.5483870967741935
GUS,MAISIE,TARA,31,0.6774193548387096
AMBER,FANG,GUS,31,0.41935483870967744
MORTIS,RICO,STU,31,0.6129032258064516
BROCK,GENE,STU,31,0.5161290322580645
CROW,PENNY,PIPER,31,0.5483870967741935
GENE,LEON,SANDY,31,0.5483870967741935
ANGELO,RICO,TARA,31,0.45161290322580644
CARL,GENE,STU,31,0.5806451612903226
